AgentID,Interval 1,Interval 2,Interval 3,Interval 4,Interval 5,Interval 6,Interval 7,Interval 8,Interval 9,Interval 10,Interval 11,Interval 12,Interval 13,Interval 14,Interval 15,Interval 16,Interval 17,Interval 18,Interval 19,Interval 20,Interval 21,Interval 22,Interval 23,Interval 24,Interval 25,Interval 26,Interval 27,Interval 28,Interval 29,Interval 30,Interval 31,Interval 32,Interval 33,Interval 34,Interval 35,Interval 36,Interval 37,Interval 38,Interval 39,Interval 40,Interval 41,Interval 42,Interval 43,Interval 44,Interval 45,Interval 46,Interval 47,Interval 48,Interval 49,Interval 50,Interval 51,Interval 52,Interval 53,Interval 54,Interval 55,Interval 56,Interval 57,Interval 58,Interval 59,Interval 60,Interval 61,Interval 62,Interval 63,Interval 64,Interval 65,Interval 66,Interval 67,Interval 68,Interval 69,Interval 70,Interval 71,Interval 72,Interval 73,Interval 74,Interval 75,Interval 76,Interval 77,Interval 78,Interval 79,Interval 80,Interval 81,Interval 82,Interval 83,Interval 84,Interval 85,Interval 86,Interval 87,Interval 88,Interval 89,Interval 90,Interval 91,Interval 92,Interval 93,Interval 94,Interval 95,Interval 96,Interval 97,Interval 98,Interval 99,Interval 100,Interval 101,Interval 102,Interval 103,Interval 104,Interval 105,Interval 106,Interval 107,Interval 108,Interval 109,Interval 110,Interval 111,Interval 112,Interval 113,Interval 114,Interval 115,Interval 116,Interval 117,Interval 118,Interval 119,Interval 120,Interval 121,Interval 122,Interval 123,Interval 124,Interval 125,Interval 126,Interval 127,Interval 128,Interval 129,Interval 130,Interval 131,Interval 132,Interval 133,Interval 134,Interval 135,Interval 136,Interval 137,Interval 138,Interval 139,Interval 140,Interval 141,Interval 142,Interval 143,Interval 144,Interval 145,Interval 146,Interval 147,Interval 148,Interval 149,Interval 150,Interval 151,Interval 152,Interval 153,Interval 154,Interval 155,Interval 156,Interval 157,Interval 158,Interval 159,Interval 160,Interval 161,Interval 162,Interval 163,Interval 164,Interval 165,Interval 166,Interval 167,Interval 168,Interval 169,Interval 170,Interval 171,Interval 172,Interval 173,Interval 174,Interval 175,Interval 176,Interval 177,Interval 178
119,1.94,2.09,2.14,2.165,2.18,2.19,2.197143,2.2025,2.206667,2.21,2.212727,2.215,2.216923,2.218571,2.2,2.14625,2.116471,2.106667,2.129474,2.12,2.111429,2.130909,2.135653,2.115,2.096,2.09,2.095556,2.100715,2.105518,2.12,2.123871,2.118125,2.121819,2.134118,2.145715,2.148334,2.158919,2.168948,2.178462,2.1875,2.196098,2.204286,2.212094,2.226364,2.240001,2.253044,2.265533,2.277501,2.276736,2.276001,2.269413,2.274617,2.279624,2.27889,2.272729,2.266787,2.261054,2.255518,2.250171,2.245001,2.240001,2.235163,2.230478,2.225939,2.22154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,1.71,1.86,1.91,1.935,2.01,2.06,2.095714,2.1225,2.143334,2.16,2.173637,2.185,2.194616,2.202857,2.21,2.21625,2.221765,2.226667,2.231053,2.235,2.238572,2.241818,2.244783,2.2475,2.25,2.252308,2.254445,2.267143,2.278966,2.290001,2.290646,2.300626,2.31,2.318824,2.327143,2.335001,2.342433,2.349474,2.356154,2.3625,2.353902,2.338571,2.323953,2.31,2.296667,2.283913,2.271702,2.26,2.26102,2.256,2.245294,2.235,2.225094,2.215555,2.200909,2.186785,2.173157,2.165172,2.152373,2.14,2.132951,2.128548,2.126666,2.115468,2.10923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,1.71,1.71,1.81,1.935,2.01,2.06,2.095714,2.1225,2.143334,2.16,2.173637,2.185,2.194616,2.202857,2.21,2.21625,2.204118,2.193333,2.183684,2.175,2.181429,2.200909,2.218696,2.235,2.25,2.263846,2.276667,2.267143,2.263448,2.265,2.256774,2.249062,2.241818,2.252647,2.262857,2.2725,2.281621,2.290263,2.298461,2.30625,2.313658,2.313571,2.320465,2.316818,2.31,2.303478,2.300425,2.300625,2.300816,2.298,2.292353,2.281154,2.276038,2.276667,2.288182,2.288571,2.283684,2.28931,2.284576,2.28,2.280492,2.283387,2.288571,2.279531,2.270769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,2.01,2.31,2.31,2.31,2.31,2.31,2.31,2.2725,2.243333,2.22,2.200909,2.21,2.194616,2.202857,2.21,2.21625,2.230588,2.218333,2.207368,2.1825,2.174285,2.180454,2.186087,2.16625,2.148,2.142692,2.126667,2.111786,2.113448,2.12,2.116452,2.108437,2.114545,2.11147,2.117142,2.130833,2.143783,2.156052,2.167692,2.17875,2.189268,2.199285,2.208837,2.217954,2.226666,2.234999,2.249361,2.263125,2.276326,2.271,2.265882,2.255192,2.250566,2.257222,2.252727,2.243036,2.238947,2.229827,2.221017,2.2125,2.204262,2.19629,2.188572,2.181094,2.173847,2.162273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.442727,2.395,2.331538,2.298572,2.25,2.22625,2.205294,2.186667,2.201579,2.185,2.17,2.156364,2.143913,2.145,2.122,2.112308,2.125556,2.148572,2.17,2.18,2.179678,2.165313,2.147273,2.139118,2.127143,2.111667,2.113244,2.106843,2.108462,2.095,2.082196,2.07,2.058372,2.047273,2.043334,2.039566,2.032766,2.023125,2.013878,2.005,1.996471,1.988269,1.980378,1.978334,1.976364,1.969107,1.962106,1.955345,1.948814,1.9425,1.936394,1.930484,1.924762,1.919219,1.918462,1.917727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2.61,2.61,2.51,2.235,2.04,1.935,1.86,1.86,1.876667,1.86,1.819091,1.81,1.802308,1.806429,1.82,1.831875,1.842353,1.851667,1.828421,1.8375,1.86,1.853182,1.86,1.86625,1.872,1.888846,1.893333,1.8975,1.891034,1.895,1.879355,1.874063,1.86,1.846765,1.842857,1.830833,1.843784,1.856053,1.867692,1.87875,1.889268,1.906428,1.915814,1.924773,1.94,1.954565,1.955745,1.956875,1.964081,1.962,1.957059,1.952307,1.953396,1.954444,1.95,1.945714,1.941579,1.937586,1.933729,1.93,1.926393,1.922903,1.919524,1.91625,1.913077,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,2.61,2.535,2.36,2.4225,2.46,2.485,2.417143,2.3475,2.276667,2.220001,2.160001,2.1225,2.067693,2.042143,2.04,2.038126,2.054118,2.085001,2.065264,2.04,2.024286,2.037273,2.036087,2.035,2.058,2.061924,2.06,2.079643,2.087587,2.085,2.082581,2.089688,2.096364,2.085,2.074286,2.0725,2.062702,2.061316,2.052307,2.04375,2.028292,2.006428,1.992558,1.986136,1.98,1.980652,1.96851,1.956874,1.939591,1.935,1.930588,1.926346,1.927924,1.918333,1.909091,1.910893,1.907368,1.903965,1.900678,1.8975,1.894426,1.891451,1.888571,1.885781,1.887692,1.880454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,2.61,2.31,2.11,2.16,2.13,2.06,2.01,1.99125,1.993333,1.965,1.887273,1.8725,1.883077,1.870714,1.88,1.888125,1.877647,1.868333,1.86,1.8675,1.86,1.853182,1.846957,1.84125,1.848,1.842692,1.837778,1.843928,1.828965,1.825,1.830968,1.836562,1.823636,1.811471,1.808571,1.805833,1.803243,1.800789,1.798461,1.79625,1.794146,1.792143,1.790233,1.795227,1.8,1.804565,1.808936,1.813125,1.817143,1.827,1.83647,1.845577,1.86,1.873889,1.887273,1.900178,1.912631,1.909138,1.905762,1.9075,1.90918,1.913226,1.914762,1.911562,1.908461,1.905454,1.902537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,2.01,2.16,2.21,2.235,2.25,2.26,2.267143,2.2725,2.276667,2.25,2.228182,2.21,2.194616,2.224286,2.25,2.272501,2.292353,2.293334,2.294211,2.31,2.324286,2.323637,2.323044,2.3225,2.322001,2.31,2.298889,2.288572,2.263449,2.245,2.247097,2.25375,2.264546,2.274706,2.271429,2.264167,2.257298,2.25079,2.244616,2.24625,2.251464,2.26,2.26814,2.269091,2.263334,2.27087,2.278085,2.285,2.279388,2.274,2.268824,2.263846,2.264717,2.265556,2.260909,2.251072,2.241579,2.237586,2.231187,2.2225,2.219017,2.215645,2.207619,2.199844,2.187692,2.171364,2.155523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,2.01,1.86,1.91,2.01,2.07,2.11,2.181428,2.16,2.143333,2.16,2.173636,2.185,2.194615,2.192143,2.2,2.206875,2.212941,2.235,2.238947,2.2425,2.231428,2.221363,2.225217,2.22875,2.243999,2.258076,2.271111,2.283214,2.294482,2.294999,2.285806,2.267812,2.26,2.252647,2.254285,2.264166,2.265405,2.274473,2.283077,2.28375,2.28439,2.284999,2.292557,2.299772,2.299999,2.287173,2.281276,2.275624,2.276325,2.276999,2.283529,2.289807,2.290188,2.29611,2.301817,2.30732,2.312631,2.317758,2.312542,2.3025,2.292786,2.288225,2.288571,2.279531,2.270769,2.262273,2.25403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,2.61,2.61,2.61,2.61,2.55,2.41,2.31,2.31,2.343334,2.34,2.323637,2.3225,2.321539,2.320715,2.3,2.281875,2.265883,2.268334,2.270527,2.2725,2.274286,2.262273,2.264348,2.27875,2.292,2.304231,2.315556,2.326072,2.335862,2.345,2.353548,2.361562,2.36,2.35853,2.348572,2.3475,2.354595,2.353421,2.344615,2.33625,2.324634,2.317143,2.31,2.31,2.31,2.323044,2.335532,2.3475,2.352858,2.352,2.345294,2.338846,2.332642,2.326667,2.32091,2.315358,2.310001,2.304828,2.294746,2.285001,2.280492,2.276129,2.271905,2.267813,2.263846,2.26,2.260746,2.261471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,2.01,2.16,2.21,2.235,2.25,2.26,2.267143,2.2725,2.31,2.31,2.31,2.335,2.333077,2.331429,2.33,2.32875,2.345294,2.36,2.373158,2.4,2.41,2.432727,2.453478,2.4725,2.49,2.494615,2.487777,2.502857,2.511724,2.515,2.518064,2.530312,2.541818,2.535,2.511429,2.4725,2.468108,2.471842,2.483077,2.47875,2.474634,2.456429,2.46,2.470227,2.48,2.489348,2.495106,2.4975,2.487551,2.484,2.480588,2.477308,2.474151,2.471111,2.473636,2.47875,2.486316,2.483276,2.480339,2.4775,2.474754,2.476935,2.479048,2.485781,2.487692,2.489546,2.495821,2.499706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,2.01,2.31,2.41,2.31,2.22,2.135,2.16,2.17875,2.226667,2.265,2.269091,2.2725,2.275385,2.256429,2.26,2.263125,2.257059,2.243334,2.231053,2.235,2.238572,2.241818,2.257826,2.2725,2.286,2.298462,2.31,2.320714,2.31,2.31,2.31,2.319375,2.337273,2.336471,2.335715,2.335,2.350541,2.357368,2.356154,2.3625,2.364878,2.363571,2.369302,2.364545,2.356667,2.355652,2.354681,2.35375,2.352857,2.361,2.365882,2.364807,2.366603,2.371111,2.369999,2.371607,2.375789,2.379827,2.381186,2.379999,2.378852,2.380161,2.383809,2.392031,2.399999,2.407727,2.415223,2.420294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,2.01,1.86,1.71,1.86,1.89,1.91,1.881429,1.86,1.843333,1.86,1.887273,1.9225,1.883077,1.881429,1.89,1.8975,1.921765,1.926667,1.931053,1.935,1.938572,1.941818,1.944783,1.935,1.938,1.952308,1.976667,1.999286,2.020345,2.04,2.058387,2.075625,2.091818,2.107059,2.117143,2.114166,2.103243,2.100789,2.106154,2.09625,2.094146,2.099285,2.104186,2.108863,2.113333,2.117609,2.108936,2.100625,2.098775,2.097,2.095294,2.093654,2.092075,2.096111,2.094545,2.098392,2.091578,2.090172,2.088813,2.0875,2.086229,2.085,2.083809,2.082656,2.081538,2.080454,2.079403,2.078382,2.077391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,2.01,2.01,2.01,2.085,2.13,2.16,2.181429,2.1975,2.21,2.22,2.228182,2.21,2.194616,2.202857,2.19,2.17875,2.186471,2.193333,2.199474,2.205,2.195714,2.214545,2.231739,2.2475,2.262,2.275384,2.287777,2.299285,2.31,2.32,2.329355,2.338125,2.346363,2.345294,2.344286,2.343333,2.342433,2.333684,2.317693,2.3175,2.324635,2.331429,2.337907,2.344091,2.343334,2.349131,2.354681,2.35375,2.352857,2.352,2.351177,2.350385,2.355283,2.36,2.359091,2.358215,2.357369,2.361724,2.365932,2.37,2.369016,2.368065,2.357619,2.352188,2.346923,2.341819,2.336866,2.332059,2.323044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2.01,2.16,2.21,2.235,2.19,2.16,2.138572,2.10375,2.06,2.055,2.078182,2.0975,2.09077,2.085,2.08,2.075625,2.071765,2.068334,2.049474,2.0175,1.988572,1.975909,1.977391,1.97875,2.004,2.015769,2.015556,2.015357,2.015172,2.035,2.043871,2.042813,2.041818,2.05853,2.061429,2.051667,2.042433,2.033684,2.025385,2.01,1.988049,1.974286,1.961163,1.948637,1.943334,1.938261,1.933404,1.935,1.942653,1.947,1.948235,1.949423,1.950566,1.951667,1.952727,1.95375,1.954737,1.95569,1.95661,1.9575,1.958361,1.959194,1.96,1.960782,1.961539,1.962273,1.962985,1.965883,1.97087,1.975714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2.24,2.39,2.44,2.465,2.48,2.49,2.454286,2.4275,2.44,2.45,2.458182,2.465,2.470769,2.454286,2.42,2.39,2.381176,2.406667,2.413684,2.42,2.425714,2.403636,2.383478,2.3775,2.384,2.372692,2.345556,2.341786,2.358966,2.365,2.360968,2.3525,2.34,2.345882,2.351429,2.356667,2.36973,2.374211,2.378462,2.3825,2.386342,2.39,2.393489,2.396818,2.406667,2.416087,2.415532,2.411875,2.41449,2.408,2.398823,2.384231,2.375849,2.367778,2.36,2.3525,2.345263,2.338276,2.331525,2.325,2.31377,2.302903,2.292381,2.282187,2.272307,2.262727,2.248955,2.235588,2.222609,2.218571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,2.01,2.01,2.01,2.01,2.01,2.06,2.052857,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.022,2.027308,2.015556,2.015357,2.025517,2.045,2.024516,2.019375,2.019091,2.036471,2.052857,2.051667,2.050541,2.057369,2.071539,2.07,2.075854,2.088572,2.107675,2.125909,2.143333,2.153478,2.153617,2.144375,2.147755,2.151,2.154118,2.157116,2.165661,2.173889,2.181818,2.189465,2.196842,2.203966,2.210848,2.2175,2.223934,2.227742,2.229048,2.225625,2.222308,2.219091,2.21597,2.212941,2.21,2.207143,2.200141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,2.01,2.01,2.01,2.01,2.07,2.11,2.138572,2.16,2.176667,2.19,2.200909,2.21,2.217692,2.224286,2.21,2.21625,2.221765,2.226667,2.231053,2.235,2.238572,2.241818,2.244783,2.2475,2.25,2.229231,2.210001,2.192143,2.165173,2.140001,2.12613,2.122501,2.119092,2.107059,2.095715,2.093334,2.091082,2.088948,2.079231,2.0775,2.075854,2.081429,2.079768,2.085,2.09,2.081739,2.083405,2.081875,2.080409,2.079,2.089412,2.093654,2.097736,2.096112,2.094546,2.093036,2.096843,2.090173,2.083729,2.0775,2.071476,2.065645,2.06,2.054532,2.049231,2.044091,2.034627,2.025442,2.016522,2.025,2.03324,2.045417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2.01,2.01,2.01,2.085,2.13,2.16,2.181429,2.17875,2.193333,2.145,2.091818,2.06,2.033077,2.020715,2.02,2.019375,2.036471,2.035,2.033684,2.0325,2.031429,2.003182,1.990435,1.97875,1.968,1.958077,1.948889,1.940357,1.932414,1.925,1.918065,1.902188,1.878182,1.855589,1.851429,1.864167,1.86,1.856053,1.852308,1.84875,1.838049,1.827857,1.825117,1.8225,1.82,1.817609,1.815319,1.813125,1.811021,1.8,1.786471,1.773462,1.772264,1.771111,1.77,1.768929,1.767895,1.766897,1.765933,1.765,1.764099,1.763226,1.762381,1.761563,1.76077,1.76,1.759254,1.75853,1.757826,1.757143,1.756479,1.755834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2.61,2.61,2.61,2.46,2.34,2.285,2.245714,2.17875,2.126667,2.115,2.146364,2.16,2.171539,2.16,2.15,2.16,2.16,2.135,2.144211,2.1675,2.202857,2.194091,2.179565,2.185,2.19,2.206154,2.221111,2.235,2.247931,2.26,2.261613,2.263125,2.264545,2.265882,2.262857,2.255834,2.265406,2.258684,2.252308,2.25375,2.251463,2.245714,2.247209,2.255454,2.263333,2.270869,2.274893,2.275625,2.270204,2.265,2.26,2.266731,2.261886,2.257222,2.247272,2.243035,2.238947,2.234999,2.231186,2.227499,2.223934,2.220484,2.221905,2.223281,2.217692,2.21,2.202537,2.190882,2.183913,2.181428,2.179014,2.176666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2.61,2.61,2.61,2.61,2.58,2.485,2.545714,2.55375,2.526667,2.505,2.514546,2.4975,2.483077,2.492143,2.48,2.488125,2.477647,2.468333,2.46,2.4525,2.445714,2.425909,2.42087,2.41625,2.412,2.408077,2.404444,2.379643,2.366896,2.365,2.363225,2.356874,2.346363,2.345294,2.344285,2.351666,2.358649,2.357368,2.356154,2.355,2.353903,2.352857,2.35186,2.350909,2.35,2.34913,2.354681,2.36,2.358979,2.364,2.362941,2.356154,2.343962,2.332222,2.320909,2.31,2.299473,2.28931,2.279491,2.27,2.260819,2.251935,2.248095,2.244375,2.236154,2.228182,2.224925,2.22397,2.220869,2.217857,2.210704,2.20375,2.196986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.343333,2.37,2.364546,2.36,2.356154,2.352857,2.33,2.31,2.292353,2.26,2.278421,2.295,2.295714,2.31,2.316522,2.31625,2.34,2.356154,2.365556,2.385,2.397932,2.405,2.401936,2.40375,2.410001,2.398236,2.4,2.3975,2.411351,2.420526,2.425385,2.415,2.394146,2.385,2.383256,2.388409,2.4,2.404565,2.408936,2.413125,2.411021,2.412,2.415882,2.419616,2.426038,2.423889,2.432727,2.435893,2.444211,2.447069,2.447288,2.44,2.437869,2.435807,2.438572,2.427188,2.420769,2.419091,2.417463,2.415882,2.41,2.404286,2.398732,2.3975,2.400411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.688571,1.69,1.71,1.727647,1.743333,1.757368,1.8,1.838571,1.887273,1.918696,1.96,1.95,1.946539,1.937778,1.908214,1.891035,1.885,1.879355,1.883438,1.878182,1.873235,1.877143,1.889167,1.900541,1.887632,1.883077,1.89375,1.896585,1.899286,1.908837,1.928182,1.95,1.97087,1.984468,1.99125,1.98551,1.98,1.974706,1.981154,1.981698,1.976667,1.971818,1.967143,1.967895,1.968621,1.96678,1.9725,1.978033,1.988226,2.002857,2.007656,2.007692,2.007727,2.007761,2.012206,2.007826,1.995,1.982535,1.970417,1.970959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,2.47,2.32,2.27,2.32,2.32,2.345,2.362857,2.37625,2.386667,2.395,2.401818,2.4075,2.366154,2.352143,2.32,2.329375,2.337647,2.345,2.32,2.305,2.312857,2.333637,2.352609,2.357501,2.362001,2.366154,2.370001,2.373572,2.366552,2.360001,2.353872,2.352813,2.356364,2.359707,2.350001,2.361667,2.348379,2.343685,2.339231,2.350001,2.349269,2.352144,2.347908,2.337046,2.333334,2.329784,2.326384,2.323126,2.313879,2.308001,2.311177,2.308463,2.288869,2.286668,2.284547,2.282501,2.280527,2.278622,2.276781,2.275001,2.273279,2.271614,2.270001,2.268438,2.266924,2.265455,2.264031,2.262648,2.261306,2.260001,2.258734,2.257501,2.256303,2.255136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,2.01,2.16,2.21,2.235,2.25,2.26,2.267143,2.2725,2.276667,2.28,2.31,2.36,2.402308,2.438572,2.470001,2.4975,2.521765,2.543334,2.562632,2.58,2.595715,2.61,2.61,2.585001,2.562001,2.552308,2.543334,2.556429,2.547931,2.54,2.532581,2.530313,2.532727,2.543823,2.554286,2.564167,2.565405,2.566579,2.575385,2.58375,2.591707,2.599286,2.592558,2.586137,2.58,2.580653,2.584469,2.59125,2.585511,2.577001,2.577648,2.572501,2.567548,2.568334,2.574546,2.575179,2.570527,2.566035,2.561695,2.557501,2.553443,2.549517,2.545715,2.542032,2.538462,2.535001,2.531642,2.528383,2.525218,2.526429,2.529719,2.530834,2.527809,2.520811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2.31,2.16,2.01,2.01,2.04,2.135,2.16,2.17875,2.193333,2.205,2.214546,2.2225,2.229231,2.235,2.24,2.244375,2.248235,2.251667,2.254737,2.2575,2.26,2.262273,2.264348,2.26625,2.268,2.269615,2.271111,2.261786,2.247931,2.24,2.242258,2.239688,2.241818,2.226177,2.22,2.2225,2.208649,2.195527,2.183078,2.186251,2.189269,2.192144,2.194885,2.197501,2.200001,2.202392,2.204682,2.206876,2.208981,2.211001,2.218825,2.220578,2.222265,2.229445,2.236365,2.237679,2.238948,2.235001,2.226102,2.217501,2.209181,2.20113,2.193334,2.181094,2.173847,2.171364,2.164478,2.162207,2.155653,2.149287,2.1431,2.137084,2.131234,2.125541,2.120001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2.01,2.16,2.11,1.935,1.95,2.01,2.01,2.0475,2.11,2.1,2.105455,2.1225,2.136923,2.149286,2.16,2.169375,2.16,2.151667,2.144211,2.1225,2.088572,2.085,2.094783,2.10375,2.112,2.119616,2.093333,2.090357,2.097931,2.105,2.111613,2.108438,2.096364,2.102647,2.108572,2.114167,2.11946,2.124474,2.121538,2.11125,2.101463,2.099286,2.076279,2.074773,2.066666,2.065434,2.064255,2.056875,2.049795,2.043,2.042352,2.035961,2.02415,2.012777,2.012727,2.018035,2.02842,2.038448,2.04305,2.042499,2.037048,2.031774,2.026666,2.021718,2.016922,2.016818,2.016716,2.012205,2.007826,2.003571,2.003662,2.00375,2.003835,2.003919,2.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2.01,2.01,2.01,2.16,2.25,2.31,2.31,2.31,2.243334,2.19,2.146364,2.11,2.079231,2.052857,2.01,1.99125,1.974706,1.943334,1.931053,1.92,1.91,1.914546,1.925218,1.92875,1.908,1.911923,1.893334,1.886786,1.896207,1.9,1.913226,1.920938,1.914546,1.917353,1.92,1.930834,1.932973,1.942895,1.944616,1.95375,1.962439,1.970714,1.964651,1.965682,1.973333,1.980652,1.987659,1.994375,2.000816,2.007,2.007059,2.001346,1.998679,1.993333,1.988181,1.988571,1.99421,1.98931,1.984576,1.98,1.965737,1.961612,1.957619,1.95375,1.954615,1.955454,1.960746,1.963676,1.964347,1.965,1.965634,1.96625,1.966849,1.967432,1.964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
